battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,battery_power_scaled,clock_speed_scaled,fc_scaled,int_memory_scaled,m_dep_scaled,mobile_wt_scaled,n_cores_scaled,pc_scaled,px_height_scaled,px_width_scaled,ram_scaled,sc_h_scaled,sc_w_scaled,talk_time_scaled,CatRam,SqPx,Perfomance
909,1,0.7,1,7,0,47,0.1,146,3,9,410,1643,1244,14,10,16,0,1,0,0,-0.7500847847610145,-1.007906124322248,0.6198797067425464,0.8242849518135446,-1.3933037788854497,0.16249984092268352,-0.6647678374999907,-0.15116781035022395,-0.5299165563811056,0.9060224639542169,-0.8116595623692625,0.40204724199052416,0.9719174028895778,0.9133031910571687,1,673630,4.91484375
1368,0,3.0,1,10,0,50,0.2,97,7,18,698,829,2496,13,6,5,0,1,1,2,0.2947394548653062,1.8114117059497739,1.311066891365345,0.9896545880485821,-1.0464951220377958,-1.2220406225117602,1.0840459408623655,1.333295139079145,0.11921477150972945,-0.977838290836158,0.34283119394348954,0.16464113511687545,0.053497934059360104,-1.1003939630075446,2,578642,12.4375
1876,0,1.3,1,9,1,64,1.0,98,3,19,600,1211,3132,17,0,2,1,1,1,3,1.4511026656064194,-0.2724319077295465,1.0806711631577455,1.761379557145424,1.7279741327434355,-1.1937846946865676,-0.6647678374999907,1.4982354667935194,-0.10167019423090193,-0.09376604473060121,0.9292977442748875,1.1142655626114704,-1.3241312691859664,-1.6495840959342845,3,726600,7.35859375
1592,0,2.1,0,6,1,50,0.1,181,2,17,510,522,2103,19,8,7,1,0,0,1,0.8046318942472144,0.7082003810607219,0.38948397853494693,0.9896545880485821,-1.3933037788854497,1.1514573148044291,-1.1019712820905798,1.1683548113647708,-0.3045237341967879,-1.6883361430728228,-0.019560872534874308,1.5890777763587678,0.5127076684744689,-0.7342672077230512,1,266220,6.1537109375
1436,1,2.4,1,3,1,23,0.3,106,5,4,189,1411,2488,8,4,8,1,0,0,2,0.4495282311062426,1.0759374893570723,-0.3017032060878515,-0.4986721380667558,-0.6996864651901419,-0.9677372720850257,0.20963905168118738,-0.9758694489220956,-1.0280346934084479,0.3690990055864442,0.33545425620347197,-1.0223893992513682,-0.4057118003557487,-0.5512038300808045,2,266679,9.8296875
1067,0,1.8,1,11,0,14,0.2,146,1,15,965,1009,966,5,0,13,0,0,1,0,-0.39042851055413286,0.3404632727643712,1.5414626195729444,-0.9947810467718684,-1.0464951220377958,0.16249984092268352,-1.5391747266811688,0.838474155936022,0.7210136067418578,-0.5612597455508171,-1.0680081488348736,-1.7346077198723144,-1.3241312691859664,0.3641130581304287,0,973685,3.743359375
1251,0,0.5,1,10,1,29,0.7,133,6,16,308,591,1052,11,9,11,1,0,0,0,0.028411707509577392,-1.253064196519815,1.311066891365345,-0.16793286559668072,0.6875481622004737,-0.20482722080482196,0.6468424962717764,1.0034144836503964,-0.7598172350091097,-1.528647700713442,-0.9887060681296845,-0.310171078630422,0.7423125356820234,-0.002013697154064573,0,182028,7.52734375
1892,1,0.7,0,5,0,47,0.4,110,4,10,1399,1564,2172,17,14,3,1,1,1,2,1.4875235541336984,-1.007906124322248,0.15908825032734747,0.8242849518135446,-0.3528778083424879,-0.8547135607842548,-0.22756439290940167,0.013772517364150388,1.6992184550217968,0.7231907690789839,0.044065215472777364,1.1142655626114704,1.8903368717197957,-1.4665207182920377,1,2188036,6.82109375
636,0,0.5,0,8,1,28,0.9,152,2,15,148,742,2927,15,6,3,1,0,0,2,-1.371516195257715,-1.253064196519815,0.8502754349501459,-0.22305607767502658,1.3811654758957816,0.3320354078738399,-1.1019712820905798,0.838474155936022,-1.1204457505040182,-1.1791845877240728,0.740263714686937,0.6394533488641729,0.053497934059360104,-1.4665207182920377,2,109816,5.3583984375
915,0,1.1,0,6,0,56,0.6,187,8,17,532,1448,905,19,10,12,0,1,0,0,-0.7364269515632849,-0.5175899799271135,0.38948397853494693,1.3203938605186571,0.34073950535281977,1.3209928817555854,1.5212493854529545,1.1683548113647708,-0.254937313316238,0.4547290398950976,-1.1242572991025077,1.5890777763587678,0.9719174028895778,0.18104968048818207,0,770336,9.9837890625
1354,1,0.7,1,3,1,26,0.5,136,4,6,297,918,2090,5,1,13,1,1,0,1,0.26287117740393695,-1.007906124322248,-0.3017032060878515,-0.3333025018317183,-0.006069151494834045,-0.12005943732924378,-0.22756439290940167,-0.6459887934933469,-0.7846104454493846,-0.7718633434450728,-0.031548396362402885,-1.7346077198723144,-1.094526401978412,0.3641130581304287,1,272646,6.741015625
774,1,2.8,0,7,1,55,0.9,124,3,18,8,896,3916,8,1,12,1,1,0,3,-1.0573860317099324,1.5662536337522064,0.6198797067425464,1.2652706484403113,1.3811654758957816,-0.45913057123155654,-0.6647678374999907,1.333295139079145,-1.435995701562063,-0.8227784989799478,1.652237642796611,-1.0223893992513682,-1.094526401978412,0.18104968048818207,3,7168,9.62421875
930,1,0.5,1,3,1,34,0.5,190,4,16,1050,1726,2131,7,2,6,1,0,1,2,-0.7022823685689606,-1.253064196519815,-0.3017032060878515,0.10768319479504852,-0.006069151494834045,1.4057606652311636,-0.22756439290940167,1.0034144836503964,0.9125975055985279,1.0981114598357908,0.006258409555187241,-1.259795506125017,-0.8649215347708576,-0.9173305853652978,1,1812300,6.5810546875
1848,1,1.4,1,2,1,42,0.7,179,2,10,154,605,3902,11,9,3,1,0,1,3,1.3873661106836808,-0.14985287163076313,-0.532098934295451,0.5486688914218153,0.6875481622004737,1.0949454591540435,-1.1019712820905798,0.013772517364150388,-1.106922181172959,-1.4962471471912488,1.63932800175158,-0.310171078630422,0.7423125356820234,-1.4665207182920377,3,93170,7.210546875
1830,1,1.0,0,7,1,47,0.3,117,1,11,1191,1882,3362,13,10,11,1,0,0,3,1.3463926110904918,-0.6401690160258973,0.6198797067425464,0.8242849518135446,-0.6996864651901419,-0.6569220660079056,-1.5391747266811688,0.17871284507852472,1.2304013848784159,1.4591461990830863,1.141384704300393,0.16464113511687545,0.9719174028895778,-0.002013697154064573,3,2241462,5.283203125
1501,0,1.1,0,12,1,2,0.2,187,1,15,198,1056,2487,13,12,16,1,1,1,2,0.5974880907483142,-0.5175899799271135,1.7718583477805439,-1.6562595917120186,-1.0464951220377958,1.3209928817555854,-1.5391747266811688,0.838474155936022,-1.0077493394118593,-0.45248645872631144,0.3345321389859698,0.16464113511687545,1.4311271373046865,0.9133031910571687,2,209088,4.5287109375
1424,0,0.5,1,16,1,23,0.6,80,4,18,1399,1663,1053,14,11,16,1,1,1,1,0.4222125647107832,-1.253064196519815,2.6934412606109417,-0.4986721380667558,0.34073950535281977,-1.7023913955400367,-0.22756439290940167,1.333295139079145,1.6992184550217968,0.9523089689859214,-0.9877839509121823,0.40204724199052416,1.2015222700971322,0.9133031910571687,0,2326537,5.5283203125
1614,0,1.9,0,8,1,55,0.3,188,3,17,860,1330,3914,17,13,13,1,0,0,3,0.8547106159722232,0.4630423088631546,0.8502754349501459,1.2652706484403113,-0.6996864651901419,1.3492488095807782,-0.6647678374999907,1.1683548113647708,0.4843511434483242,0.18163866020804081,1.6503934083616065,1.1142655626114704,1.6607320045122411,0.3641130581304287,3,1143800,8.722265625
583,1,0.9,1,1,0,51,0.9,88,8,2,1658,1794,1799,16,9,7,0,1,0,1,-1.4921603885043273,-0.7627480521246808,-0.7624946625030504,1.044777800126928,1.3811654758957816,-1.4763439729384948,1.5212493854529545,-1.3057501043508444,2.28298586447918,1.2554855769435862,-0.29988450665554256,0.8768594557378216,0.7423125356820234,-0.7342672077230512,1,2974452,10.6568359375
911,1,2.9,0,0,0,46,0.1,181,5,1,461,670,363,9,5,17,0,1,0,0,-0.7455321736951046,1.6888326698509901,-0.9928903907106499,0.7691617397351987,-1.3933037788854497,1.1514573148044291,0.20963905168118738,-1.4706904320652185,-0.41496621706710357,-1.3458160058382092,-1.624044830988699,-0.7849832923777195,-0.1761069331481943,1.0963665686994153,0,308870,8.2544921875
648,1,0.5,1,9,1,54,0.4,109,5,20,1153,1817,3124,5,0,13,1,0,0,3,-1.3442005288622558,-1.253064196519815,1.0806711631577455,1.2101474363619655,-0.3528778083424879,-0.8829694886094475,0.20963905168118738,1.6631757945078938,1.144752112448375,1.3087150577300464,0.92192080653487,-1.7346077198723144,-1.3241312691859664,0.3641130581304287,3,2095001,8.55078125
1520,0,0.5,0,1,1,24,0.7,199,5,8,109,1909,3233,13,3,4,1,0,1,3,0.6407378958744582,-1.253064196519815,-0.7624946625030504,-0.44354892598840995,0.6875481622004737,1.6600640156578983,0.20963905168118738,-0.31610813806459825,-1.208348951155902,1.5216329808758873,1.0224315832426096,0.16464113511687545,-0.6353166675633032,-1.2834573406497911,3,208081,8.6572265625
1203,1,0.5,1,0,1,11,0.9,109,2,12,35,510,1672,17,13,19,1,1,0,0,-0.08085095807226007,-1.253064196519815,-0.9928903907106499,-1.160150683006906,1.3811654758957816,-0.8829694886094475,-1.1019712820905798,0.34365317279289903,-1.3751396395722972,-1.7161080460918454,-0.4169933932783217,1.1142655626114704,1.6607320045122411,1.4624933239839086,1,17850,4.1328125
1647,0,1.4,1,3,1,38,0.3,102,6,15,193,1185,2532,16,14,15,1,0,1,2,0.9298286985597365,-0.14985287163076313,-0.3017032060878515,0.3281760431084319,-0.6996864651901419,-1.0807609833857965,0.6468424962717764,0.838474155936022,-1.0190189805210752,-0.15393850127181713,0.3760274137735687,0.8768594557378216,1.8903368717197957,0.7302398134149221,2,228705,9.87265625
1777,0,2.2,1,0,0,15,0.2,100,4,7,553,874,1552,10,8,10,1,1,0,1,1.2257484178438796,0.8307794171595057,-0.9928903907106499,-0.9396578346935226,-1.0464951220377958,-1.1372728390361821,-0.22756439290940167,-0.4810484657789726,-0.20760482065753127,-0.8736936545148227,-0.5276474593785855,-0.5475771855040708,0.5127076684744689,-0.18507707479631122,1,483322,7.715625
1347,0,0.9,1,8,1,53,0.8,108,6,15,961,1008,3836,15,3,14,1,0,1,3,0.2469370386732523,-0.7627480521246808,0.8502754349501459,1.1550242242836197,1.0343568190481278,-0.9112254164346402,0.6468424962717764,0.838474155936022,0.7119978938544851,-0.5635740708024023,1.578468265396435,0.6394533488641729,-0.6353166675633032,0.5471764357726754,3,968688,10.64609375
1299,1,2.8,1,0,0,64,0.5,83,6,6,46,908,1938,19,8,5,1,0,1,1,0.13767437309141486,1.5662536337522064,-0.9928903907106499,1.761379557145424,-0.006069151494834045,-1.6176236120644585,0.6468424962717764,-0.6459887934933469,-1.3503464291320222,-0.795006595960925,-0.171710213422737,1.5890777763587678,0.5127076684744689,-1.1003939630075446,1,41768,10.692578125
967,1,1.6,0,4,0,25,0.6,92,8,9,243,1642,3076,7,4,18,0,1,1,2,-0.6180590638496276,0.0953052005668042,-0.07130747788025202,-0.38842571391006414,0.34073950535281977,-1.3633202616377238,1.5212493854529545,-0.15116781035022395,-0.9063225694289162,0.9037081387026317,0.8776591800947645,-1.259795506125017,-0.4057118003557487,1.279429946341662,3,399006,12.60390625
1494,0,1.9,0,2,1,47,0.4,129,2,9,207,1177,3202,13,1,14,1,0,0,3,0.5815539520176296,0.4630423088631546,-0.532098934295451,0.8242849518135446,-0.3528778083424879,-0.3178509321055929,-1.1019712820905798,-0.15116781035022395,-0.9874639854152706,-0.17245310328449895,0.9938459495000415,0.16464113511687545,-1.094526401978412,0.5471764357726754,3,243639,7.026953125
1442,0,2.2,0,0,1,56,0.7,145,5,3,1626,1668,1513,11,8,7,1,1,0,2,0.4631860643039723,0.8307794171595057,-0.9928903907106499,1.3203938605186571,0.6875481622004737,0.13424391309749079,0.20963905168118738,-1.14080977663647,2.210860161380198,0.9638805952438476,-0.5636100308611712,-0.310171078630422,0.5127076684744689,-0.7342672077230512,1,2712168,8.6775390625
527,0,0.7,1,4,0,53,0.9,128,1,11,67,1924,1302,13,7,13,0,0,0,0,-1.6196334983498044,-1.007906124322248,-0.07130747788025202,1.1550242242836197,1.3811654758957816,-0.3461068599307856,-1.5391747266811688,0.17871284507852472,-1.3030139364733155,1.5563478596496658,-0.758176763754135,0.16464113511687545,0.2831028012669145,0.3641130581304287,1,128908,2.971484375
1204,1,2.6,0,0,0,10,0.3,199,7,3,480,1482,1724,11,2,19,1,0,0,1,-0.07857465253930512,1.3210955615546396,-0.9928903907106499,-1.2152738950852517,-0.6996864651901419,1.6600640156578983,1.0840459408623655,-1.14080977663647,-0.3721415808520832,0.5334160984489954,-0.3690432979682074,-0.310171078630422,-0.8649215347708576,1.4624933239839086,1,711360,11.28359375
793,1,2.8,1,1,1,64,0.4,179,4,2,818,1006,2296,12,0,5,1,1,0,1,-1.0141362265837883,1.5662536337522064,-0.7624946625030504,1.761379557145424,-0.3528778083424879,1.0949454591540435,-0.22756439290940167,-1.3057501043508444,0.38968615813091073,-0.5682027213055728,0.15840775044304994,-0.07276497175677328,-1.3241312691859664,-1.1003939630075446,2,822908,9.0421875
1320,0,2.1,1,0,1,41,0.6,144,7,2,123,1229,542,11,1,14,1,1,0,0,0.18547678928346875,0.7082003810607219,-0.9928903907106499,0.49354567934346943,0.34073950535281977,0.10598798527229807,1.0840459408623655,-1.3057501043508444,-1.1767939560500975,-0.052108190202067126,-1.4589858490558056,-0.310171078630422,-1.094526401978412,0.5471764357726754,0,151167,9.629296875
873,1,0.5,1,6,0,8,0.6,152,7,9,1257,1411,575,15,8,7,1,0,1,0,-0.8320317839473926,-1.253064196519815,0.38948397853494693,-1.3255203192419436,0.34073950535281977,0.3320354078738399,1.0840459408623655,-0.15116781035022395,1.3791606475200655,0.3690990055864442,-1.428555980878233,0.6394533488641729,0.5127076684744689,-0.7342672077230512,0,1773627,8.0615234375
1800,1,0.7,0,2,1,8,0.4,100,7,6,400,823,3481,10,8,8,1,0,1,3,1.2781034451018434,-1.007906124322248,-0.532098934295451,-1.3255203192419436,-0.3528778083424879,-1.1372728390361821,1.0840459408623655,-0.6459887934933469,-0.5524558385995374,-0.9917242423456694,1.2511166531831548,-0.5475771855040708,0.5127076684744689,-0.5512038300808045,3,329200,11.0994140625
722,0,1.1,0,12,0,12,1.0,93,6,20,138,1371,2359,13,6,3,0,0,0,1,-1.1757539194235898,-0.5175899799271135,1.7718583477805439,-1.1050274709285601,1.7279741327434355,-1.3350643338125312,0.6468424962717764,1.6631757945078938,-1.1429850327224498,0.27652599552303514,0.21650113514568842,0.16464113511687545,0.053497934059360104,-1.4665207182920377,2,189198,9.4037109375
1567,0,2.1,1,3,0,22,0.8,153,3,19,190,1326,3991,15,2,10,1,0,0,3,0.7477242559233407,0.7082003810607219,-0.3017032060878515,-0.5537953501451016,1.0343568190481278,0.36029133569903266,-0.6647678374999907,1.4982354667935194,-1.0257807651866047,0.17238135920169992,1.7213964341092758,0.6394533488641729,-0.8649215347708576,-0.18507707479631122,3,251940,8.9974609375
1250,1,1.5,0,14,1,20,0.4,167,5,18,11,1020,3314,6,5,6,1,1,1,2,0.026135401976622445,-0.027273835531979467,2.2326498041957428,-0.6640417743017933,-0.3528778083424879,0.7558743252517308,0.20963905168118738,1.333295139079145,-1.4292339168965333,-0.5358021677833796,1.0971230778602876,-1.4972016129986656,-0.1761069331481943,-0.9173305853652978,3,11220,9.736328125
1439,0,0.9,0,12,1,20,0.8,147,1,17,626,932,1790,19,12,15,1,0,1,1,0.45635714770510744,-0.7627480521246808,1.7718583477805439,-0.6640417743017933,1.0343568190481278,0.19075576874787625,-1.5391747266811688,1.1683548113647708,-0.04306806046297931,-0.7394627899228796,-0.3081835616130623,1.5890777763587678,1.4311271373046865,0.7302398134149221,1,583432,3.648046875
1358,0,1.7,0,0,0,60,0.6,147,3,1,889,1635,440,14,10,13,1,0,0,0,0.27197639953575675,0.21788423666558757,-0.9928903907106499,1.5408867088320406,0.34073950535281977,0.19075576874787625,-0.6647678374999907,-1.4706904320652185,0.5497150618817763,0.8875078619415351,-1.5530418052410297,0.40204724199052416,0.9719174028895778,0.3641130581304287,0,1453515,5.1296875
1422,0,1.0,0,15,0,3,0.1,112,1,17,1,926,509,19,1,3,1,1,1,0,0.41765995364487335,-0.6401690160258973,2.4630455324033425,-1.6011363796336728,-1.3933037788854497,-0.7982017051338693,-1.5391747266811688,1.1683548113647708,-1.4517731991149652,-0.753348741432391,-1.4894157172333782,1.5890777763587678,-1.094526401978412,-1.4665207182920377,0,926,2.4970703125
1035,1,1.9,1,8,0,11,1.0,173,6,10,831,1709,2002,17,8,5,1,1,0,1,-0.4632702876086912,0.4630423088631546,0.8502754349501459,-1.160150683006906,1.7279741327434355,0.9254098922028873,0.6468424962717764,0.013772517364150388,0.41898722501487207,1.058767930558842,-0.11269471150259631,1.1142655626114704,0.5127076684744689,-1.1003939630075446,1,1420179,9.855078125
1591,1,2.2,1,4,1,52,1.0,161,3,16,548,1641,282,10,9,14,1,1,1,0,0.8023555887142594,0.8307794171595057,-0.07130747788025202,1.0999010122052737,1.7279741327434355,0.5863387583005745,-0.6647678374999907,1.0034144836503964,-0.21887446176674716,0.9013938134510464,-1.6987363256063772,-0.5475771855040708,0.7423125356820234,0.5471764357726754,0,899268,5.475390625
1289,0,0.8,1,3,1,16,0.9,161,6,17,713,1854,3167,14,8,20,1,1,0,3,0.11491131776186539,-0.8853270882234643,-0.3017032060878515,-0.8845346226151768,1.3811654758957816,0.5863387583005745,0.6468424962717764,1.1683548113647708,0.15302369483737713,1.3943450920387,0.9615718468874646,0.40204724199052416,0.5127076684744689,1.6455567016261552,3,1321902,9.8927734375
880,0,1.7,0,2,0,6,0.6,198,4,19,632,660,3006,6,4,3,1,0,0,2,-0.816097645216708,0.21788423666558757,-0.532098934295451,-1.4357667433986352,0.34073950535281977,1.6318080878327055,-0.22756439290940167,1.4982354667935194,-0.02954449113192025,-1.3689592583540613,0.8131109748696106,-1.4972016129986656,-0.4057118003557487,-1.4665207182920377,3,417120,8.635546875
1445,0,2.2,1,2,0,37,0.4,82,2,6,527,1393,3480,17,16,17,1,1,1,3,0.47001498090283717,0.8307794171595057,-0.532098934295451,0.27305283103008604,-0.3528778083424879,-1.6458795398896513,-1.1019712820905798,-0.6459887934933469,-0.2662069544254539,0.3274411510579101,1.2501945359656526,1.1142655626114704,2.3495466061349046,1.0963665686994153,3,734111,7.5984375
1929,1,0.5,1,0,1,19,1.0,163,6,2,349,1051,1913,12,7,6,1,1,0,1,1.5717468588530317,-1.253064196519815,-0.9928903907106499,-0.7191649863801393,1.7279741327434355,0.6428506139509599,0.6468424962717764,-1.3057501043508444,-0.6674061779135394,-0.46405808498423756,-0.19476314386029195,-0.07276497175677328,0.2831028012669145,-0.9173305853652978,1,366799,8.3681640625
1702,1,2.3,1,12,1,47,0.6,107,2,19,1284,1643,595,10,0,19,1,0,1,1,1.0550255028722586,0.9533584532582887,1.7718583477805439,0.8242849518135446,0.34073950535281977,-0.939481344259833,-1.1019712820905798,1.4982354667935194,1.4400167095098313,0.9060224639542169,-1.410113636528189,-0.5475771855040708,-1.3241312691859664,1.4624933239839086,0,2109612,4.8810546875
1642,1,1.6,1,0,0,5,0.4,102,5,2,1686,1889,1333,18,0,2,0,0,1,2,0.9184471708949618,0.0953052005668042,-0.9928903907106499,-1.490889955476981,-0.3528778083424879,-1.0807609833857965,0.20963905168118738,-1.3057501043508444,2.346095854690789,1.4753464758441828,-0.7295911300115668,1.351671669485119,-1.3241312691859664,-1.6495840959342845,1,3184854,7.9017578125
534,0,0.5,1,4,0,2,0.2,85,5,16,911,1220,2466,5,3,18,0,1,1,2,-1.6036993596191198,-1.253064196519815,-0.07130747788025202,-1.6562595917120186,-1.0464951220377958,-1.561111756414073,0.20963905168118738,1.0034144836503964,0.5993014827623262,-0.07293711746633416,0.3151676774184236,-1.7346077198723144,-0.6353166675633032,1.279429946341662,2,1111420,7.908203125
1511,0,2.5,1,3,0,21,0.2,114,3,18,1455,1982,3746,10,0,5,1,0,0,3,0.6202511460778637,1.198516525455856,-0.3017032060878515,-0.6089185622234475,-1.0464951220377958,-0.7416898494834838,-0.6647678374999907,1.333295139079145,1.8254384354450148,1.6905787242416088,1.4954777158212373,-0.5475771855040708,-1.3241312691859664,-1.1003939630075446,3,2883810,9.158203125
628,1,1.8,0,5,0,60,0.2,87,6,6,1047,1534,1337,12,7,14,0,1,0,1,-1.3897266395213548,0.3404632727643712,0.15908825032734747,1.5408867088320406,-1.0464951220377958,-1.5045999007636874,0.6468424962717764,-0.6459887934933469,0.9058357209329984,0.6537610115314272,-0.7259026611415581,-0.07276497175677328,0.2831028012669145,0.5471764357726754,1,1606098,9.1056640625
1312,0,1.3,0,5,1,10,0.6,163,2,9,95,893,3941,6,2,13,1,1,1,3,0.16726634501982918,-0.2724319077295465,0.15908825032734747,-1.2152738950852517,0.34073950535281977,0.6428506139509599,-1.1019712820905798,-0.15116781035022395,-1.2399039462617065,-0.8297214747347035,1.6752905732341659,-1.4972016129986656,-0.8649215347708576,0.3641130581304287,3,84835,7.1486328125
713,0,1.4,1,4,0,53,0.8,98,1,17,123,1477,1462,19,18,13,1,0,1,0,-1.1962406692201841,-0.14985287163076313,-0.07130747788025202,1.1550242242836197,1.0343568190481278,-1.1937846946865676,-1.5391747266811688,1.1683548113647708,-1.1767939560500975,0.5218444721910692,-0.6106380089537833,1.5890777763587678,2.8087563405500133,0.3641130581304287,1,181671,3.827734375
1852,0,1.4,0,4,1,10,0.7,196,1,18,580,1163,3970,13,1,11,1,0,1,3,1.3964713328155007,-0.14985287163076313,-0.07130747788025202,-1.2152738950852517,0.6875481622004737,1.57529623218232,-1.5391747266811688,1.333295139079145,-0.14674875866776546,-0.20485365680669212,1.7020319725417297,0.16464113511687545,-1.094526401978412,-0.002013697154064573,3,674540,6.276953125
